"assembly","old_guid","old_file_id","full_name","source_path","source_guid","source_file_id"
"WarFriends.ResourceCompatibility.FirstPass","ac2116c440a88b441990deaeb6e59e4b","846666391","Google2u.DBUpgradeSlotsBackbone","Client/ExportedProject/Assets/Scripts/ResourceCompatibility.FirstPass/Google2u/DBUpgradeSlotsBackbone.cs","ccd5bcda6817c703679e163c7e2d1d63","11500000"
"WarFriends.ResourceCompatibility.FirstPass","ac2116c440a88b441990deaeb6e59e4b","857638022","Google2u.DBUpgradeSlotsChemical","Client/ExportedProject/Assets/Scripts/ResourceCompatibility.FirstPass/Google2u/DBUpgradeSlotsChemical.cs","97ad4e9c5639e3fb35c700ecf00a5dff","11500000"
"WarFriends.ResourceCompatibility.FirstPass","ac2116c440a88b441990deaeb6e59e4b","895715404","Google2u.DBUpgradeSlotsSpecter","Client/ExportedProject/Assets/Scripts/ResourceCompatibility.FirstPass/Google2u/DBUpgradeSlotsSpecter.cs","44de9dabf05f5a574c2d26b9d827a82a","11500000"
"WarFriends.ResourceCompatibility.FirstPass","ac2116c440a88b441990deaeb6e59e4b","903932692","Google2u.DBUpgradeSlotsVTOL","Client/ExportedProject/Assets/Scripts/ResourceCompatibility.FirstPass/Google2u/DBUpgradeSlotsVTOL.cs","c0c22294e28f3429249910a55fe9a779","11500000"
"WarFriends.ResourceCompatibility.FirstPass","ac2116c440a88b441990deaeb6e59e4b","953506460","Google2u.CommanderObjectives","Client/ExportedProject/Assets/Scripts/ResourceCompatibility.FirstPass/Google2u/CommanderObjectives.cs","22368c758c89f5f2cc4625204dc2382c","11500000"
"WarFriends.ResourceCompatibility.FirstPass","ac2116c440a88b441990deaeb6e59e4b","957449039","Google2u.WeaponAugValues","Client/ExportedProject/Assets/Scripts/ResourceCompatibility.FirstPass/Google2u/WeaponAugValues.cs","b5b761a28e15a617eeb70f6f6f8d0134","11500000"
"WarFriends.ResourceCompatibility.FirstPass","ac2116c440a88b441990deaeb6e59e4b","996228984","Google2u.SniperRifle_3Eyes","Client/ExportedProject/Assets/Scripts/ResourceCompatibility.FirstPass/Google2u/SniperRifle_3Eyes.cs","48b319afc74773713c436408806ed7a7","11500000"
"WarFriends.ResourceCompatibility.FirstPass","ac2116c440a88b441990deaeb6e59e4b","1048833694","Google2u.SuperchargedUnitEffects","Client/ExportedProject/Assets/Scripts/ResourceCompatibility.FirstPass/Google2u/SuperchargedUnitEffects.cs","c11e09bcf9908a1b82a6286832d040b9","11500000"
"WarFriends.ResourceCompatibility.FirstPass","ac2116c440a88b441990deaeb6e59e4b","1078075106","Google2u.Shotgun_SGT9BM","Client/ExportedProject/Assets/Scripts/ResourceCompatibility.FirstPass/Google2u/Shotgun_SGT9BM.cs","7d2b8b7b2fd1826b3abe813afd80ccfa","11500000"
"WarFriends.ResourceCompatibility.FirstPass","ac2116c440a88b441990deaeb6e59e4b","1121130539","Google2u.SMG_ST8BM","Client/ExportedProject/Assets/Scripts/ResourceCompatibility.FirstPass/Google2u/SMG_ST8BM.cs","90e6e825d0c09357b15eb8867da0f483","11500000"
"WarFriends.ResourceCompatibility.FirstPass","ac2116c440a88b441990deaeb6e59e4b","1153446505","Google2u.SniperRifle_SRT8BM","Client/ExportedProject/Assets/Scripts/ResourceCompatibility.FirstPass/Google2u/SniperRifle_SRT8BM.cs","797d9c7a82ef40d0caa4db7b53b7e38b","11500000"
"WarFriends.ResourceCompatibility.FirstPass","ac2116c440a88b441990deaeb6e59e4b","1154208268","Google2u.InvasionConstants","Client/ExportedProject/Assets/Scripts/ResourceCompatibility.FirstPass/Google2u/InvasionConstants.cs","7639834f97122fc3e4d3512ff8500371","11500000"
"WarFriends.ResourceCompatibility.FirstPass","ac2116c440a88b441990deaeb6e59e4b","1259107337","Google2u.PulseRifle_Grade5BM","Client/ExportedProject/Assets/Scripts/ResourceCompatibility.FirstPass/Google2u/PulseRifle_Grade5BM.cs","92d3eb06f28f09e0e3359df5139bb7ab","11500000"
"WarFriends.ResourceCompatibility.FirstPass","ac2116c440a88b441990deaeb6e59e4b","1320974108","Google2u.Bazooka_JuggernautBM","Client/ExportedProject/Assets/Scripts/ResourceCompatibility.FirstPass/Google2u/Bazooka_JuggernautBM.cs","95ff5240cd5e8dcb70994d16f3b792a0","11500000"
"WarFriends.ResourceCompatibility.FirstPass","ac2116c440a88b441990deaeb6e59e4b","1355055175","Google2u.AugmentationEffectValues","Client/ExportedProject/Assets/Scripts/ResourceCompatibility.FirstPass/Google2u/AugmentationEffectValues.cs","eff1675a169199d0d40f70c54e18abab","11500000"
"WarFriends.ResourceCompatibility.FirstPass","ac2116c440a88b441990deaeb6e59e4b","1399211213","Google2u.Grenade_GT8","Client/ExportedProject/Assets/Scripts/ResourceCompatibility.FirstPass/Google2u/Grenade_GT8.cs","ddef59fd51b40a3891eee5be12e86da3","11500000"
"WarFriends.ResourceCompatibility.FirstPass","ac2116c440a88b441990deaeb6e59e4b","1423523246","Google2u.DBUpgradeSlotsOrb","Client/ExportedProject/Assets/Scripts/ResourceCompatibility.FirstPass/Google2u/DBUpgradeSlotsOrb.cs","1e57558541201ecd852282f824990235","11500000"
"WarFriends.ResourceCompatibility.FirstPass","ac2116c440a88b441990deaeb6e59e4b","1441556043","Google2u.Bazooka_RLT8BM","Client/ExportedProject/Assets/Scripts/ResourceCompatibility.FirstPass/Google2u/Bazooka_RLT8BM.cs","3bce55c709ba4dad09a9556389736169","11500000"
"WarFriends.ResourceCompatibility.FirstPass","ac2116c440a88b441990deaeb6e59e4b","1458123170","Google2u.GrenadeLauncher_GLT8BM","Client/ExportedProject/Assets/Scripts/ResourceCompatibility.FirstPass/Google2u/GrenadeLauncher_GLT8BM.cs","d28bd4aa005c75e21cc198cb0f4b1131","11500000"
"WarFriends.ResourceCompatibility.FirstPass","ac2116c440a88b441990deaeb6e59e4b","1478387844","Google2u.BoosterLevels","Client/ExportedProject/Assets/Scripts/ResourceCompatibility.FirstPass/Google2u/BoosterLevels.cs","e2baead004e9fd9a9d24a3b3f70f32b0","11500000"
"WarFriends.ResourceCompatibility.FirstPass","ac2116c440a88b441990deaeb6e59e4b","1797072364","Google2u.LMG_T9","Client/ExportedProject/Assets/Scripts/ResourceCompatibility.FirstPass/Google2u/LMG_T9.cs","82d83a4247416992a0dda45ad3353bbd","11500000"
"WarFriends.ResourceCompatibility.FirstPass","ac2116c440a88b441990deaeb6e59e4b","1804608571","Google2u.EliteFinisherPacks","Client/ExportedProject/Assets/Scripts/ResourceCompatibility.FirstPass/Google2u/EliteFinisherPacks.cs","049bf0c3443b978b03a24e4361d5766c","11500000"
"WarFriends.ResourceCompatibility.FirstPass","ac2116c440a88b441990deaeb6e59e4b","1868456291","Google2u.AssaultRifle_XM8BM","Client/ExportedProject/Assets/Scripts/ResourceCompatibility.FirstPass/Google2u/AssaultRifle_XM8BM.cs","d9db2f0ee4ef791d942488d97f246c2a","11500000"
"WarFriends.ResourceCompatibility.FirstPass","ac2116c440a88b441990deaeb6e59e4b","1890420000","Google2u.SniperRifle_SRT9","Client/ExportedProject/Assets/Scripts/ResourceCompatibility.FirstPass/Google2u/SniperRifle_SRT9.cs","00dee4989e4a7808df8082382c885afd","11500000"
"WarFriends.ResourceCompatibility.FirstPass","ac2116c440a88b441990deaeb6e59e4b","1914242425","Google2u.GrenadeLauncher_GLT8","Client/ExportedProject/Assets/Scripts/ResourceCompatibility.FirstPass/Google2u/GrenadeLauncher_GLT8.cs","c7a6289eab41fdd00ba0e9e1aca3150d","11500000"
"WarFriends.ResourceCompatibility.FirstPass","ac2116c440a88b441990deaeb6e59e4b","1954081982","Google2u.AugmentationLevels","Client/ExportedProject/Assets/Scripts/ResourceCompatibility.FirstPass/Google2u/AugmentationLevels.cs","5b2dd73cd6478b91e6b1a06107e97756","11500000"
"WarFriends.ResourceCompatibility.FirstPass","ac2116c440a88b441990deaeb6e59e4b","2034331594","Google2u.AugmentationCrates","Client/ExportedProject/Assets/Scripts/ResourceCompatibility.FirstPass/Google2u/AugmentationCrates.cs","0825e48ce1ab701e2b108c7e536a87d3","11500000"
"WarFriends.ResourceCompatibility.FirstPass","ac2116c440a88b441990deaeb6e59e4b","2053340391","Google2u.Grenade_Doombringer","Client/ExportedProject/Assets/Scripts/ResourceCompatibility.FirstPass/Google2u/Grenade_Doombringer.cs","499ce08fe98199a0e4722581edcae917","11500000"
"WarFriends.ResourceCompatibility.FirstPass","ac2116c440a88b441990deaeb6e59e4b","2060628185","Google2u.WeaponAugStatBonuses","Client/ExportedProject/Assets/Scripts/ResourceCompatibility.FirstPass/Google2u/WeaponAugStatBonuses.cs","3bdc5cfdad379f5e9863482ada36af65","11500000"
"WarFriends.ResourceCompatibility.FirstPass","ac2116c440a88b441990deaeb6e59e4b","2070312951","Google2u.DBUpgradeSlotsSpiderBot","Client/ExportedProject/Assets/Scripts/ResourceCompatibility.FirstPass/Google2u/DBUpgradeSlotsSpiderBot.cs","fcf8d3facb1eb43f07f9ec6a0f11096c","11500000"
"WarFriends.ResourceCompatibility.FirstPass","ac2116c440a88b441990deaeb6e59e4b","2107797854","Google2u.Shotgun_SGT8BM","Client/ExportedProject/Assets/Scripts/ResourceCompatibility.FirstPass/Google2u/Shotgun_SGT8BM.cs","e535425902e69f9d906151faaa4ce0cc","11500000"
"WarFriends.ResourceCompatibility.FirstPass","ac2116c440a88b441990deaeb6e59e4b","2128803132","Google2u.Bazooka_Juggernaut","Client/ExportedProject/Assets/Scripts/ResourceCompatibility.FirstPass/Google2u/Bazooka_Juggernaut.cs","57c21f62ef6706ed6bc636116e0a2df2","11500000"
